
2026-09-01T19:58:04.139906,Phome1,Callisto,-1,0
2026-09-01T19:58:04.139906,Phome1,Calvar'ion,-1,0
2026-09-01T19:58:04.139906,Phome1,Cerberus,-1,0
2026-09-01T19:58:04.139906,Phome1,Chambers of Xeric,-1,0
2026-09-01T19:58:04.139906,Phome1,Chambers of Xeric: Challenge Mode,-1,0
2026-09-01T19:58:04.139906,Phome1,Chaos Elemental,-1,0
2026-09-01T19:58:04.139906,Phome1,Chaos Fanatic,-1,0
2026-09-01T19:58:04.139906,Phome1,Commander Zilyana,-1,0
2026-09-01T19:58:04.139906,Phome1,Corporeal Beast,-1,0
2026-09-01T19:58:04.139906,Phome1,Crazy Archaeologist,-1,0
2026-09-01T19:58:04.139906,Phome1,Dagannoth Prime,-1,0
2026-09-01T19:58:04.139906,Phome1,Dagannoth Rex,-1,0
2026-09-01T19:58:04.139906,Phome1,Dagannoth Supreme,-1,0
2026-09-01T19:58:04.139906,Phome1,Deranged Archaeologist,421402,10
2026-09-01T19:58:04.139906,Phome1,Doom of Mokhaiotl,-1,0
2026-09-01T19:58:04.139906,Phome1,Duke Sucellus,-1,0
2026-09-01T19:58:04.139906,Phome1,General Graardor,-1,0
2026-09-01T19:58:04.139906,Phome1,Giant Mole,-1,0
2026-09-01T19:58:04.139906,Phome1,Grotesque Guardians,-1,0
2026-09-01T19:58:04.139906,Phome1,Hespori,126258,91
2026-09-01T19:58:04.139906,Phome1,Kalphite Queen,-1,0
2026-09-01T19:58:04.139906,Phome1,King Black Dragon,-1,0
2026-09-01T19:58:04.139906,Phome1,Kraken,-1,0
2026-09-01T19:58:04.139906,Phome1,Kree'Arra,-1,0
2026-09-01T19:58:04.139906,Phome1,K'ril Tsutsaroth,-1,0
2026-09-01T19:58:04.139906,Phome1,Lunar Chests,-1,0
2026-09-01T19:58:04.139906,Phome1,Mad Angel,-1,0
2026-09-01T19:58:04.139906,Phome1,Maggot King,-1,0
2026-09-01T19:58:04.139906,Phome1,Mimic,-1,0
2026-09-01T19:58:04.139906,Phome1,Nex,-1,0
2026-09-01T19:58:04.139906,Phome1,Nightmare,-1,0
2026-09-01T19:58:04.139906,Phome1,Phosani's Nightmare,-1,0
2026-09-01T19:58:04.139906,Phome1,Obor,-1,0
